iso3,country,year,indicator_code,indicator_name,value,unit,vintage,source
CHL,Chile,2025,GGXONLB_NGDP,Saldo primário do governo geral,-1.993155,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
CHL,Chile,2026,GGXONLB_NGDP,Saldo primário do governo geral,-1.68105,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
CHL,Chile,2027,GGXONLB_NGDP,Saldo primário do governo geral,-1.00336,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
CHL,Chile,2028,GGXONLB_NGDP,Saldo primário do governo geral,-0.684084,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
CHL,Chile,2029,GGXONLB_NGDP,Saldo primário do governo geral,-0.772089,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2000,GGXWDG_NGDP,Dívida bruta do governo geral,74.940513,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2001,GGXWDG_NGDP,Dívida bruta do governo geral,80.110431,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2002,GGXWDG_NGDP,Dívida bruta do governo geral,84.304258,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2003,GGXWDG_NGDP,Dívida bruta do governo geral,85.882905,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2004,GGXWDG_NGDP,Dívida bruta do governo geral,84.890373,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2005,GGXWDG_NGDP,Dívida bruta do governo geral,82.377826,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2006,GGXWDG_NGDP,Dívida bruta do governo geral,77.892602,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2007,GGXWDG_NGDP,Dívida bruta do governo geral,75.414134,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2008,GGXWDG_NGDP,Dívida bruta do governo geral,74.340542,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2009,GGXWDG_NGDP,Dívida bruta do governo geral,72.734854,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2010,GGXWDG_NGDP,Dívida bruta do governo geral,67.675281,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2011,GGXWDG_NGDP,Dívida bruta do governo geral,68.699177,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2012,GGXWDG_NGDP,Dívida bruta do governo geral,68.14582,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2013,GGXWDG_NGDP,Dívida bruta do governo geral,68.018336,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2014,GGXWDG_NGDP,Dívida bruta do governo geral,67.641612,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2015,GGXWDG_NGDP,Dívida bruta do governo geral,69.755373,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2016,GGXWDG_NGDP,Dívida bruta do governo geral,69.815448,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2017,GGXWDG_NGDP,Dívida bruta do governo geral,70.776244,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2018,GGXWDG_NGDP,Dívida bruta do governo geral,71.682931,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2019,GGXWDG_NGDP,Dívida bruta do governo geral,76.665332,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2020,GGXWDG_NGDP,Dívida bruta do governo geral,90.561743,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2021,GGXWDG_NGDP,Dívida bruta do governo geral,85.712655,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2022,GGXWDG_NGDP,Dívida bruta do governo geral,84.597732,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2023,GGXWDG_NGDP,Dívida bruta do governo geral,85.010466,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2024,GGXWDG_NGDP,Dívida bruta do governo geral,84.781769,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2025,GGXWDG_NGDP,Dívida bruta do governo geral,84.07472,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2026,GGXWDG_NGDP,Dívida bruta do governo geral,83.361777,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2027,GGXWDG_NGDP,Dívida bruta do governo geral,82.546459,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2028,GGXWDG_NGDP,Dívida bruta do governo geral,81.663419,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2029,GGXWDG_NGDP,Dívida bruta do governo geral,80.608643,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2000,GGXONLB_NGDP,Saldo primário do governo geral,-4.145358,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2001,GGXONLB_NGDP,Saldo primário do governo geral,-6.447081,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2002,GGXONLB_NGDP,Saldo primário do governo geral,-6.228833,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2003,GGXONLB_NGDP,Saldo primário do governo geral,-6.498193,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2004,GGXONLB_NGDP,Saldo primário do governo geral,-4.213736,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2005,GGXONLB_NGDP,Saldo primário do governo geral,-1.635965,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2006,GGXONLB_NGDP,Saldo primário do governo geral,-0.218693,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2007,GGXONLB_NGDP,Saldo primário do governo geral,1.116033,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2008,GGXONLB_NGDP,Saldo primário do governo geral,-3.386221,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2009,GGXONLB_NGDP,Saldo primário do governo geral,-4.609148,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2010,GGXONLB_NGDP,Saldo primário do governo geral,-4.231978,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2011,GGXONLB_NGDP,Saldo primário do governo geral,-3.682361,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2012,GGXONLB_NGDP,Saldo primário do governo geral,-2.947918,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2013,GGXONLB_NGDP,Saldo primário do governo geral,-2.200279,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2014,GGXONLB_NGDP,Saldo primário do governo geral,-2.369307,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2015,GGXONLB_NGDP,Saldo primário do governo geral,-2.712097,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2016,GGXONLB_NGDP,Saldo primário do governo geral,-2.552055,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2017,GGXONLB_NGDP,Saldo primário do governo geral,-1.601032,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2018,GGXONLB_NGDP,Saldo primário do governo geral,-1.701708,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2019,GGXONLB_NGDP,Saldo primário do governo geral,-3.065382,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2020,GGXONLB_NGDP,Saldo primário do governo geral,-7.43094,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2021,GGXONLB_NGDP,Saldo primário do governo geral,-4.376694,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2022,GGXONLB_NGDP,Saldo primário do governo geral,-3.996975,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2023,GGXONLB_NGDP,Saldo primário do governo geral,-3.072792,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2024,GGXONLB_NGDP,Saldo primário do governo geral,-2.958179,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2025,GGXONLB_NGDP,Saldo primário do governo geral,-2.077501,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2026,GGXONLB_NGDP,Saldo primário do governo geral,-1.922566,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2027,GGXONLB_NGDP,Saldo primário do governo geral,-1.850899,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2028,GGXONLB_NGDP,Saldo primário do governo geral,-1.759166,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IND,Índia,2029,GGXONLB_NGDP,Saldo primário do governo geral,-1.667595,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2000,GGXWDG_NGDP,Dívida bruta do governo geral,87.437299,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2001,GGXWDG_NGDP,Dívida bruta do governo geral,73.702115,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2002,GGXWDG_NGDP,Dívida bruta do governo geral,62.339381,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2003,GGXWDG_NGDP,Dívida bruta do governo geral,55.642692,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2004,GGXWDG_NGDP,Dívida bruta do governo geral,51.328172,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2005,GGXWDG_NGDP,Dívida bruta do governo geral,42.611727,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2006,GGXWDG_NGDP,Dívida bruta do governo geral,35.847734,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2007,GGXWDG_NGDP,Dívida bruta do governo geral,38.12094,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2008,GGXWDG_NGDP,Dívida bruta do governo geral,30.252037,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2009,GGXWDG_NGDP,Dívida bruta do governo geral,26.483126,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2010,GGXWDG_NGDP,Dívida bruta do governo geral,26.363125,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2011,GGXWDG_NGDP,Dívida bruta do governo geral,23.106018,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2012,GGXWDG_NGDP,Dívida bruta do governo geral,22.954664,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2013,GGXWDG_NGDP,Dívida bruta do governo geral,24.884377,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2014,GGXWDG_NGDP,Dívida bruta do governo geral,24.645273,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2015,GGXWDG_NGDP,Dívida bruta do governo geral,27.013304,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2016,GGXWDG_NGDP,Dívida bruta do governo geral,27.955461,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2017,GGXWDG_NGDP,Dívida bruta do governo geral,29.395537,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2018,GGXWDG_NGDP,Dívida bruta do governo geral,30.422723,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2019,GGXWDG_NGDP,Dívida bruta do governo geral,30.563455,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2020,GGXWDG_NGDP,Dívida bruta do governo geral,39.747126,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2021,GGXWDG_NGDP,Dívida bruta do governo geral,41.140307,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2022,GGXWDG_NGDP,Dívida bruta do governo geral,40.140611,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2023,GGXWDG_NGDP,Dívida bruta do governo geral,39.601362,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2024,GGXWDG_NGDP,Dívida bruta do governo geral,40.164815,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2025,GGXWDG_NGDP,Dívida bruta do governo geral,41.021123,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2026,GGXWDG_NGDP,Dívida bruta do governo geral,41.479875,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2027,GGXWDG_NGDP,Dívida bruta do governo geral,41.787843,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2028,GGXWDG_NGDP,Dívida bruta do governo geral,42.00201,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2029,GGXWDG_NGDP,Dívida bruta do governo geral,42.142259,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2000,GGXONLB_NGDP,Saldo primário do governo geral,1.443545,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2001,GGXONLB_NGDP,Saldo primário do governo geral,3.103264,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2002,GGXONLB_NGDP,Saldo primário do governo geral,3.848236,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2003,GGXONLB_NGDP,Saldo primário do governo geral,1.906611,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2004,GGXONLB_NGDP,Saldo primário do governo geral,2.242237,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2005,GGXONLB_NGDP,Saldo primário do governo geral,2.622588,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2006,GGXONLB_NGDP,Saldo primário do governo geral,2.628438,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2007,GGXONLB_NGDP,Saldo primário do governo geral,0.904527,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2008,GGXONLB_NGDP,Saldo primário do governo geral,1.687213,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2009,GGXONLB_NGDP,Saldo primário do governo geral,-0.084299,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2010,GGXONLB_NGDP,Saldo primário do governo geral,0.045169,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2011,GGXONLB_NGDP,Saldo primário do governo geral,0.487285,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2012,GGXONLB_NGDP,Saldo primário do governo geral,-0.419799,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2013,GGXONLB_NGDP,Saldo primário do governo geral,-0.771471,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2014,GGXONLB_NGDP,Saldo primário do governo geral,-0.542054,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2015,GGXONLB_NGDP,Saldo primário do governo geral,-1.370414,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2016,GGXONLB_NGDP,Saldo primário do governo geral,-1.087287,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2017,GGXONLB_NGDP,Saldo primário do governo geral,-0.670372,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2018,GGXONLB_NGDP,Saldo primário do governo geral,0.048308,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2019,GGXONLB_NGDP,Saldo primário do governo geral,-0.350416,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2020,GGXONLB_NGDP,Saldo primário do governo geral,-4.041052,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2021,GGXONLB_NGDP,Saldo primário do governo geral,-2.381524,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2022,GGXONLB_NGDP,Saldo primário do governo geral,-0.334776,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2023,GGXONLB_NGDP,Saldo primário do governo geral,0.463675,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2024,GGXONLB_NGDP,Saldo primário do governo geral,-0.076963,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2025,GGXONLB_NGDP,Saldo primário do governo geral,-0.757286,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2026,GGXONLB_NGDP,Saldo primário do governo geral,-0.667015,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2027,GGXONLB_NGDP,Saldo primário do governo geral,-0.650884,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2028,GGXONLB_NGDP,Saldo primário do governo geral,-0.602814,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
IDN,Indonésia,2029,GGXONLB_NGDP,Saldo primário do governo geral,-0.584415,% do PIB,FM-2026-04,IMF Fiscal Monitor April 2026 (DataMapper)
